trip_uuid,od_start_time,od_end_time,segment_count,actual_time,osrm_time,actual_distance,osrm_distance,start_scan_to_end_scan,route_type,source_center,source_name,destination_center,destination_name,cutoff_initial_status,cutoff_final_status,time_delay,data,trip_creation_time,route_schedule_uuid,delay_category,distance_gap,distance_ratio,trip_segment_count,distance_band
trip-153762475080438091,59:10.8,40:25.0,7,210,132,138.2300924,157.5348,401,FTL,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND364004AAB,Bhavnagar_ChtrGIDC_IP (Gujarat),1,0,78,training,59:10.8,thanos::sroute:36137a0d-fb48-4f31-8fc0-d3a938652f7f,High Delay,-19.3047076,0.8774575039927686,7,100–200 km
trip-153762480766336369,00:07.7,06:46.4,7,226,125,153.2852384,173.0591,366,FTL,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND142001AAB,Moga_DPC (Punjab),1,0,101,training,00:07.7,thanos::sroute:a9af5fc9-2972-4795-b7a7-9fd3cc07c942,High Delay,-19.773861600000004,0.8857392555491158,22,100–200 km
trip-153762480766336369,04:48.4,23:46.8,7,542,121,142.1690299,160.5192,618,FTL,IND152026AAA,Muktsar_DPC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1,0,421,training,00:07.7,thanos::sroute:a9af5fc9-2972-4795-b7a7-9fd3cc07c942,Severe Delay,-18.35017010000001,0.8856823974951282,22,100–200 km
trip-153762480766336369,06:46.4,04:48.4,4,104,61,73.72461948,78.9307,178,FTL,IND142001AAB,Moga_DPC (Punjab),IND152026AAA,Muktsar_DPC (Punjab),1,0,43,training,00:07.7,thanos::sroute:a9af5fc9-2972-4795-b7a7-9fd3cc07c942,Moderate Delay,-5.20608052,0.9340423875627608,22,50–100 km
trip-153762480766336369,23:46.8,56:16.9,4,155,62,87.05019578,87.8517,212,FTL,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,93,training,00:07.7,thanos::sroute:a9af5fc9-2972-4795-b7a7-9fd3cc07c942,High Delay,-0.8015042199999982,0.9908766225354774,22,50–100 km
trip-153762496398139686,02:44.0,18:49.3,2,92,19,17.68117406,23.4317,136,Carting,IND700136AAG,Kolkata_Narynpur_C (West Bengal),IND712310AAA,Kolkata_Dankuni_P (West Bengal),1,0,73,training,02:44.0,thanos::sroute:c5efb285-4f4b-43f8-9b74-2c6e7fa85623,High Delay,-5.750525939999999,0.7545834941553536,2,0–25 km
trip-153762505544505449,04:15.4,09:58.7,7,99,66,54.75581804,64.8538,245,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110085AAB,Delhi_Rohini_DPC (Delhi),1,0,33,training,04:15.4,thanos::sroute:c293f686-bad2-4807-a5bd-e3b3bac07671,Moderate Delay,-10.097981960000006,0.8442962176464601,7,50–100 km
trip-153762578463137747,30:09.7,47:41.3,21,905,394,441.074619,544.9529,1037,FTL,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),1,0,511,training,16:24.6,thanos::sroute:41ad9dc1-ce43-414d-b161-69f16e875122,Severe Delay,-103.87828100000002,0.8093811758777685,37,200+ km
trip-153762578463137747,47:41.3,08:50.2,16,708,327,382.0963035,444.8185,921,FTL,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,381,training,16:24.6,thanos::sroute:41ad9dc1-ce43-414d-b161-69f16e875122,Severe Delay,-62.7221965,0.858993732275074,37,200+ km
trip-153762624295360945,06:04.3,59:07.2,3,78,46,50.25672093,59.4752,113,FTL,IND312001AAA,Chittaurgarh_DC (Rajasthan),IND311001AAA,Bhilwara_DC (Rajasthan),1,0,32,training,24:03.0,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,Moderate Delay,-9.21847907,0.8450029748533843,13,50–100 km
trip-153762624295360945,24:03.0,06:04.3,5,173,79,93.9688903,107.8386,582,FTL,IND313001AAB,Udaipur_Mangri_I (Rajasthan),IND312001AAA,Chittaurgarh_DC (Rajasthan),1,0,94,training,24:03.0,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,High Delay,-13.8697097,0.8713845533973921,13,50–100 km
trip-153762624295360945,37:30.9,44:37.1,2,125,65,79.65934809,89.7979,127,FTL,IND311001AAA,Bhilwara_DC (Rajasthan),IND313324AAA,Rajsamand_kankroli_D (Rajasthan),1,0,60,training,24:03.0,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,Moderate Delay,-10.138551910000004,0.8870958907725013,13,50–100 km
trip-153762624295360945,44:37.1,15:50.5,3,79,47,51.98096395,64.5595,151,FTL,IND313324AAA,Rajsamand_kankroli_D (Rajasthan),IND313001AAB,Udaipur_Mangri_I (Rajasthan),1,0,32,training,24:03.0,thanos::sroute:037072f0-dc09-4a64-a5b7-0d0dc43873ae,Moderate Delay,-12.578536049999997,0.8051636699478776,13,50–100 km
trip-153762646624499027,27:46.2,11:31.8,3,66,28,21.67563132,25.1525,163,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560002AAA,Bengaluru_KHRoad_I (Karnataka),1,0,38,training,27:46.2,thanos::sroute:769481fd-9b8c-4f74-89e2-e6bdce38405f,Moderate Delay,-3.476868679999999,0.8617684651625087,3,0–25 km
trip-153762650215196324,28:22.2,39:01.4,3,41,28,23.41500643,26.1976,130,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),1,0,13,training,28:22.2,thanos::sroute:1dca7e23-1277-45da-89a1-381ffd2d875e,On Time,-2.782593570000003,0.8937844088771489,3,0–25 km
trip-153762663251431714,30:32.5,35:07.7,1,249,45,32.8292528,42.5243,364,Carting,IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),0,0,204,training,30:32.5,thanos::sroute:98046086-ff1e-455c-9820-6f8dad3b157e,Severe Delay,-9.695047199999998,0.7720115980745127,1,25–50 km
trip-153762667340452045,31:13.4,54:25.7,5,75,50,38.23986364,50.0714,203,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110030AAD,Delhi_Kishangarh_DPC (Delhi),1,0,25,training,31:13.4,thanos::sroute:749c5c42-2826-40c9-b0d3-5102cee94462,On Time,-11.831536359999994,0.7637066996329243,5,25–50 km
trip-153762673254298526,32:12.5,15:24.2,4,148,62,87.54250617,88.3621,343,FTL,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,86,training,32:12.5,thanos::sroute:ffaf85f1-2f23-4367-aef7-c58044806911,High Delay,-0.8195938300000023,0.9907245999133112,4,50–100 km
trip-153762680605011057,33:26.0,23:21.9,3,189,30,22.49511518,34.0169,289,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),1,0,159,training,33:26.0,thanos::sroute:0c5d480a-35b8-4def-9ff6-698ae2357c18,Severe Delay,-11.52178482,0.6612923335165756,3,0–25 km
trip-153762690584594912,35:05.8,26:16.6,2,76,18,16.30547656,19.6937,111,Carting,IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),1,0,58,training,35:05.8,thanos::sroute:a16bfa03-3462-4bce-9c82-5784c7d315e6,Moderate Delay,-3.388223440000001,0.8279539426313999,2,0–25 km
trip-153762690871475418,35:08.7,20:01.6,2,74,21,16.73882045,24.9209,344,Carting,IND500008AAD,Hyderabad_Tolichwk_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1,0,53,training,35:08.7,thanos::sroute:efc2de03-b17a-427b-8884-7930254af81f,Moderate Delay,-8.182079550000001,0.6716780072148276,2,0–25 km
trip-153762697539137848,36:15.4,09:43.4,3,48,20,21.30426948,26.0202,213,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),1,0,28,training,36:15.4,thanos::sroute:c84eeace-a124-4130-bb41-516f55e8a5b5,On Time,-4.715930520000001,0.8187588673415269,3,0–25 km
trip-153762719054251572,39:50.5,34:28.9,1,152,15,11.22021627,13.7376,294,Carting,IND811399AAA,Noida_Sector02_C (Uttar Pradesh),IND110044AAB,Del_Okhla_PC (Delhi),0,0,137,training,39:50.5,thanos::sroute:5f8fb6cf-814a-426f-b2c9-8665b605d343,Severe Delay,-2.5173837300000006,0.8167522907931516,1,0–25 km
trip-153762747992478699,44:39.9,22:18.8,3,71,25,20.03461852,27.393,277,Carting,IND400705AAA,Mumbai_Sanpada_CP (Maharashtra),IND421302AAH,Bhiwandi_Mankoli_GW (Maharashtra),1,0,46,training,44:39.9,thanos::sroute:8e0a885e-e8a7-45d9-9b17-a773a28063df,Moderate Delay,-7.358381480000002,0.7313773051509509,3,0–25 km
trip-153762788936203152,06:04.4,13:53.4,3,73,48,57.77399059,65.435,127,FTL,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),1,0,25,training,51:29.4,thanos::sroute:f7de4133-6bd9-4367-a7f7-ab190b620d59,On Time,-7.661009410000005,0.8829218398410635,27,50–100 km
trip-153762788936203152,13:53.4,34:57.1,12,468,211,245.9679134,277.2859,501,FTL,IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),1,0,257,training,51:29.4,thanos::sroute:f7de4133-6bd9-4367-a7f7-ab190b620d59,Severe Delay,-31.31798660000004,0.8870552501948349,27,200+ km
trip-153762788936203152,51:29.4,06:04.4,12,379,212,252.5853633,281.4231,494,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),1,0,167,training,51:29.4,thanos::sroute:f7de4133-6bd9-4367-a7f7-ab190b620d59,Severe Delay,-28.837736699999965,0.8975288926175571,27,200+ km
trip-153762815514223013,55:55.1,57:19.8,4,80,35,31.50933395,45.2664,181,Carting,IND160102AAC,Chandigarh_Raiprvlg_L (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,45,training,55:55.1,thanos::sroute:fd86a228-08ae-485b-b1b1-b6ee5ae07f55,Moderate Delay,-13.75706605,0.6960865885071488,4,25–50 km
trip-153762828137457261,58:01.4,54:27.3,3,77,21,22.03297486,26.4527,116,Carting,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),1,0,56,training,58:01.4,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Moderate Delay,-4.419725140000001,0.8329196966661248,3,0–25 km
trip-153762829606616848,58:16.1,49:56.0,2,148,23,11.06426522,15.7507,411,Carting,IND560058AAD,Bengaluru_Peenya_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,125,training,58:16.1,thanos::sroute:abd1259c-021b-45f0-9c57-f28f1186a29b,Severe Delay,-4.686434780000001,0.7024618093164113,2,0–25 km
trip-153762865384959430,04:13.8,32:03.0,4,72,34,31.80036237,44.029,147,Carting,IND160102AAD,Chandigarh_Raiprkln_C (Chandigarh),IND160002AAD,Chandigarh_Mehmdpur_P (Punjab),1,0,38,training,04:13.8,thanos::sroute:f54835f3-cf3e-4856-8351-bfdf4576b91b,Moderate Delay,-12.228637630000003,0.7222594737559335,4,25–50 km
trip-153762877083011555,06:10.2,41:11.1,75,2782,1526,1689.373542,2077.0633,3575,FTL,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,1256,training,06:10.2,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,Severe Delay,-387.68975799999976,0.8133471627947017,87,200+ km
trip-153762877083011555,41:11.1,21:16.1,12,743,211,247.7830088,287.3292,820,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,532,training,06:10.2,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,Severe Delay,-39.54619120000001,0.8623662642014803,87,200+ km
trip-153762895636861413,24:39.9,04:29.6,2,70,51,35.83663748,60.492,99,FTL,IND522647AAA,Vinukonda_Kothapet_D (Andhra Pradesh),IND523201AAA,Addanki_Oilmilrd_D (Andhra Pradesh),1,0,19,training,09:16.4,thanos::sroute:9d8430fd-1c24-4edb-ba79-4178460f70fd,On Time,-24.65536252,0.592419451828341,2,25–50 km
trip-153762926178448406,14:21.8,04:19.8,5,213,95,100.1748419,121.9578,289,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),1,0,118,training,14:21.8,thanos::sroute:55948027-a4fa-4292-9272-bcfc6aaf87a1,High Delay,-21.7829581,0.8213893814089792,5,100–200 km
trip-153762938662337198,16:26.6,37:58.5,4,116,57,71.87258248,75.9737,201,FTL,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND142001AAB,Moga_DPC (Punjab),1,0,59,training,16:26.6,thanos::sroute:e62b91df-195a-455f-b67b-3f1707b3996d,Moderate Delay,-4.101117519999988,0.9460192471868556,11,50–100 km
trip-153762938662337198,37:58.5,48:43.1,4,107,63,75.12367777,80.8324,130,FTL,IND142001AAB,Moga_DPC (Punjab),IND152026AAA,Muktsar_DPC (Punjab),1,0,44,training,16:26.6,thanos::sroute:e62b91df-195a-455f-b67b-3f1707b3996d,Moderate Delay,-5.7087222300000064,0.9293758167516986,11,50–100 km
trip-153762938662337198,48:43.1,00:49.7,3,54,53,48.38384631,51.2731,72,FTL,IND152026AAA,Muktsar_DPC (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),1,0,1,training,16:26.6,thanos::sroute:e62b91df-195a-455f-b67b-3f1707b3996d,On Time,-2.8892536899999968,0.9436497171031204,11,25–50 km
trip-153762938999600011,16:30.0,43:00.9,8,179,95,72.30760204,107.3725,326,Carting,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,84,training,16:30.0,thanos::sroute:dcc580f7-5013-4aa9-afbc-4e84bcb4fb20,High Delay,-35.06489796,0.6734275726093739,8,50–100 km
trip-153762943630946971,17:16.3,05:03.7,3,56,19,20.5105787,24.2722,107,Carting,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),1,0,37,training,17:16.3,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Moderate Delay,-3.7616213000000016,0.8450234712963801,3,0–25 km
trip-153762955316851410,19:13.2,54:06.3,4,66,33,31.45413391,36.4807,94,Carting,IND600016AAB,Chennai_Alandur_C (Tamil Nadu),IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),1,0,33,training,19:13.2,thanos::sroute:80bf5118-9538-4509-9d53-679a0c5f5e59,Moderate Delay,-5.026566089999999,0.8622130033140811,4,25–50 km
trip-153762966657579541,21:06.6,51:20.1,49,1850,963,1078.132564,1322.9345,2070,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),1,0,887,training,21:06.6,thanos::sroute:6f20715d-5684-4595-a986-2836d48fc5b1,Severe Delay,-244.80193600000007,0.8149553617355961,49,200+ km
trip-153762981702733714,23:37.0,39:47.8,10,332,185,209.9195388,228.7608,496,FTL,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND110037AAM,Delhi_Airport_H (Delhi),1,0,147,training,23:37.0,thanos::sroute:883613ae-d4a0-4355-aaa0-59f8664b7922,Severe Delay,-18.84126119999999,0.9176377193994776,10,200+ km
trip-153762982961190010,23:49.6,02:06.7,4,55,33,31.6937226,36.66,98,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,22,training,23:49.6,thanos::sroute:fb4c42ab-bec0-4ea6-963e-a594f56617c0,On Time,-4.966277399999996,0.8645314402618659,4,25–50 km
trip-153762984190037764,24:01.9,48:00.3,4,171,28,27.40817205,33.0764,203,Carting,IND000000ABG,Hyderabad_Bownplly_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),1,0,143,training,24:01.9,thanos::sroute:3eed4cbb-6748-4ea1-bb20-06aec6f72680,Severe Delay,-5.668227949999999,0.8286322589520021,4,25–50 km
trip-153762984287704321,24:02.9,43:32.0,28,1078,559,608.5996425,778.5512,1219,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1,0,519,training,24:02.9,thanos::sroute:f736bbd2-bccd-4649-a101-94b6a89ad5dc,Severe Delay,-169.95155750000004,0.7817079242829501,28,200+ km
trip-153762984667274418,24:06.7,58:07.8,8,256,168,164.9580878,217.2412,394,FTL,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),1,0,88,training,24:06.7,thanos::sroute:ace9e650-93bd-49ab-9400-8ed7a29c1a78,High Delay,-52.283112200000005,0.7593315070990218,8,100–200 km
trip-153763014011688420,20:40.3,37:24.4,6,333,117,115.0580102,148.2711,496,FTL,IND301001AAB,Alwar_Central_I_1 (Rajasthan),IND302014AAA,Jaipur_Hub (Rajasthan),1,0,216,training,29:00.1,thanos::sroute:cb99eafd-7f09-408b-89f2-0cd3e265193f,Severe Delay,-33.21308979999999,0.7759975490840765,12,100–200 km
trip-153763014011688420,29:00.1,20:40.3,6,211,117,114.0372363,144.4559,291,FTL,IND302014AAA,Jaipur_Hub (Rajasthan),IND301001AAB,Alwar_Central_I_1 (Rajasthan),1,0,94,training,29:00.1,thanos::sroute:cb99eafd-7f09-408b-89f2-0cd3e265193f,High Delay,-30.41866370000001,0.7894259514495426,12,100–200 km
trip-153763024960335495,30:49.6,47:28.0,2,32,14,9.310697866,13.505,76,Carting,IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),1,0,18,training,30:49.6,thanos::sroute:da965c82-851d-411a-9ce8-b11f95426b46,On Time,-4.194302134000001,0.6894259804516845,2,0–25 km
trip-153763047980223444,34:39.8,18:35.1,4,97,37,32.32946174,37.7566,163,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110043AAA,Delhi_Nangli_IP (Delhi),1,0,60,training,34:39.8,thanos::sroute:9dfbdeda-eb05-40a7-b0c0-7b6935ac2313,Moderate Delay,-5.42713826,0.8562598788026464,4,25–50 km
trip-153763057396310341,18:15.5,31:38.5,2,46,21,16.60655448,26.2226,313,Carting,IND401104AAB,Mumbai_MiraRoad_M (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),1,0,25,training,36:14.0,thanos::sroute:a107c6bb-941e-4fa9-89d6-6130697dcaaa,On Time,-9.61604552,0.6332916827469435,4,0–25 km
trip-153763057396310341,36:14.0,27:07.9,2,84,23,17.21176931,27.4806,230,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),1,0,61,training,36:14.0,thanos::sroute:a107c6bb-941e-4fa9-89d6-6130697dcaaa,High Delay,-10.268830689999998,0.6263243637329607,4,0–25 km
trip-153763063030632065,37:10.3,22:53.7,10,391,188,207.4521793,252.7851,525,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND395023AAA,Surat_HUB (Gujarat),1,0,203,training,37:10.3,thanos::sroute:d8bd7eaa-0c2f-4cb4-8690-714fcbc54586,Severe Delay,-45.33292069999999,0.8206661678239738,10,200+ km
trip-153763068441662381,14:20.0,12:17.1,13,523,369,271.3112979,443.3265,597,FTL,IND000000ABD,Pallakad_ChndrNgr_D (Kerala),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,154,training,38:04.4,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,Severe Delay,-172.0152021,0.6119898041285599,19,200+ km
trip-153763068441662381,20:03.8,45:59.0,2,104,36,29.59071354,31.932,145,FTL,IND68004AAA,Thrissur_Poothole_D (Kerala),IND678683AAA,Vadakkencherry_Robinson_D (Kerala),1,0,68,training,38:04.4,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,High Delay,-2.341286459999999,0.9266789909808344,19,25–50 km
trip-153763068441662381,38:04.4,20:03.8,2,69,48,44.82787818,53.6268,581,FTL,IND683511AAA,Aluva_Peedika_H (Kerala),IND68004AAA,Thrissur_Poothole_D (Kerala),1,0,21,training,38:04.4,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,On Time,-8.798921820000004,0.8359230492962474,19,25–50 km
trip-153763068441662381,45:59.0,14:20.0,2,76,34,29.24477502,32.0083,88,FTL,IND678683AAA,Vadakkencherry_Robinson_D (Kerala),IND000000ABD,Pallakad_ChndrNgr_D (Kerala),1,0,42,training,38:04.4,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,Moderate Delay,-2.76352498,0.9136622382319586,19,25–50 km
trip-153763078890417129,39:48.9,31:18.4,60,1952,1054,1300.526229,1434.7998,2091,FTL,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,898,training,39:48.9,thanos::sroute:9d80b949-2d55-4578-b0ee-881d4bfcc097,Severe Delay,-134.27357099999995,0.9064165112094384,60,200+ km
trip-153763100563471280,43:25.6,10:59.2,4,61,34,32.00572646,38.0876,87,Carting,IND600016AAB,Chennai_Alandur_C (Tamil Nadu),IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),1,0,27,training,43:25.6,thanos::sroute:80bf5118-9538-4509-9d53-679a0c5f5e59,On Time,-6.081873540000004,0.8403188034951007,4,25–50 km
trip-153763156540442138,52:45.4,54:53.7,2,40,22,15.0081361,19.9268,122,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560078AAC,BLR_JPNagar_Pc (Karnataka),1,0,18,training,52:45.4,thanos::sroute:efd1d849-0dc9-4171-ab7e-bd28f212871c,On Time,-4.9186639,0.753163382981713,2,0–25 km
trip-153763161225753038,10:15.6,15:25.3,1,53,26,18.08047202,20.0359,65,FTL,IND249407AAA,Haridwar (Uttarakhand),IND249201AAA,Rishikesh_DC (Uttarakhand),0,0,27,training,53:32.3,thanos::sroute:9cc2e84c-d236-4f28-9b13-3f52977a468c,On Time,-1.9554279800000032,0.902403786203764,15,0–25 km
trip-153763161225753038,15:25.3,29:55.4,1,548,26,20.12618761,21.6103,674,FTL,IND249201AAA,Rishikesh_DC (Uttarakhand),IND249407AAA,Haridwar (Uttarakhand),0,0,522,training,53:32.3,thanos::sroute:9cc2e84c-d236-4f28-9b13-3f52977a468c,Severe Delay,-1.48411239,0.9313238414089576,15,0–25 km
trip-153763161225753038,29:55.4,47:21.5,7,602,178,153.3998762,194.9915,617,FTL,IND249407AAA,Haridwar (Uttarakhand),IND131028AAB,Sonipat_Kundli_H (Haryana),1,0,424,training,53:32.3,thanos::sroute:9cc2e84c-d236-4f28-9b13-3f52977a468c,Severe Delay,-41.59162380000001,0.7867003238602708,15,100–200 km
trip-153763161225753038,53:32.3,37:03.7,6,270,140,128.8928804,163.8451,463,FTL,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),1,0,130,training,53:32.3,thanos::sroute:9cc2e84c-d236-4f28-9b13-3f52977a468c,Severe Delay,-34.95221960000001,0.786675221901662,15,100–200 km
trip-153763176901381361,56:09.0,21:30.7,3,67,33,21.65644634,29.3893,145,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),1,0,34,training,56:09.0,thanos::sroute:68bd6456-0773-47cc-b309-f2d65caa0b7d,Moderate Delay,-7.73285366,0.7368820060362105,3,0–25 km
trip-153763177404985969,56:14.0,22:55.9,3,87,21,18.20050743,24.4322,146,Carting,IND700136AAG,Kolkata_Narynpur_C (West Bengal),IND712310AAA,Kolkata_Dankuni_P (West Bengal),1,0,66,training,56:14.0,thanos::sroute:c5efb285-4f4b-43f8-9b74-2c6e7fa85623,High Delay,-6.231692570000003,0.7449393599430258,3,0–25 km
trip-153763180726810015,56:47.3,01:55.6,2,43,31,18.56780266,24.7762,125,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),1,0,12,training,56:47.3,thanos::sroute:fae9a6da-94a5-410a-89f8-07dcac46dfd5,On Time,-6.208397339999998,0.749420922498204,2,0–25 km
trip-153763183734811988,07:16.4,58:17.4,4,236,67,80.96131655,95.0839,291,FTL,IND841424AAA,Chhapra_Prbhunth_D (Bihar),IND841428AAA,Gopalganj_GopalDPP_D (Bihar),1,0,169,training,57:17.3,thanos::sroute:10450e8c-3ee9-4818-9517-491197abe5c8,Severe Delay,-14.122583449999992,0.8514724001644863,4,50–100 km
trip-153763189083041793,58:10.8,18:29.6,5,95,58,41.70381412,53.3295,140,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),1,0,37,training,58:10.8,thanos::sroute:2dc78979-5f25-4c25-ab2f-362a04ff3e99,Moderate Delay,-11.625685880000006,0.7820027211955858,5,25–50 km
trip-153763191531743896,58:35.3,06:19.9,4,82,51,28.03035061,42.2094,187,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,31,training,58:35.3,thanos::sroute:95c25f44-5786-49b2-a333-1f59ab5d85d5,Moderate Delay,-14.179049390000005,0.6640783950968268,4,25–50 km
trip-153763196320213575,09:24.2,19:27.4,9,641,213,176.5116161,245.6377,790,FTL,IND248001AAA,Dehradun (Uttarakhand),IND131028AAB,Sonipat_Kundli_H (Haryana),1,0,428,training,59:23.2,thanos::sroute:48ca9e8a-d053-4d40-9a41-da9b774e77fd,Severe Delay,-69.1260839,0.7185852012944267,19,100–200 km
trip-153763196320213575,16:44.0,18:24.6,4,137,128,71.07199234,91.3091,181,FTL,IND247554AAA,Deoband_Ramvlg_D (Uttar Pradesh),IND248001AAA,Dehradun (Uttarakhand),1,0,9,training,59:23.2,thanos::sroute:48ca9e8a-d053-4d40-9a41-da9b774e77fd,On Time,-20.237107660000007,0.7783670230020885,19,50–100 km
